"Screen Recorder",NLL,/store/apps/developer?id=NLL,MEDIA_AND_VIDEO,True,0.0,85318,3.09357929229736
"McDonald's Japan","日本マクドナルド株式会社",/store/apps/developer?id=%E6%97%A5%E6%9C%AC%E3%83%9E%E3%82%AF%E3%83%89%E3%83%8A%E3%83%AB%E3%83%89%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE,LIFESTYLE,True,0.0,81199,3.37968516349792
"Blood Alcohol Content Calc","Dan B",/store/apps/developer?id=Dan+B,TOOLS,True,0.0,79350,3.03286385536194
"Krystle II","Steven Levis",/store/apps/developer?id=Steven+Levis,ENTERTAINMENT,True,0.0,73245,2.73055243492126
"BBC Media Player","Media Applications Technologies for the BBC",/store/apps/developer?id=Media+Applications+Technologies+for+the+BBC,ENTERTAINMENT,True,0.0,70535,3.41417503356934
"카카오뮤직 KakaoMusic","Kakao Corporation",/store/apps/developer?id=Kakao+Corporation,MUSIC_AND_AUDIO,True,0.0,68393,3.39477729797363
"PPS影音HD",PPS.TV,/store/apps/developer?id=PPS.TV,MEDIA_AND_VIDEO,True,0.0,68392,3.39728331565857
"body symbol",esse.vn,/store/apps/developer?id=esse.vn,PHOTOGRAPHY,True,0.0,68287,3.41537928581238
"Beaming Service for Samsung","Mobeam Inc.",/store/apps/developer?id=Mobeam+Inc.,PRODUCTIVITY,True,0.0,67341,2.86510443687439
"GO SMS PRO EMOJI PLUGIN","GO Dev Team",/store/apps/developer?id=GO+Dev+Team,PERSONALIZATION,True,0.0,66563,3.32994318008423
"WiFi Password Recover","Ge Cheng",/store/apps/developer?id=Ge+Cheng,TOOLS,True,0.0,65641,3.42386627197266
"Viewster – Movies, TV & Anime",Viewster,/store/apps/developer?id=Viewster,ENTERTAINMENT,True,0.0,61160,3.44569969177246
Ameba,"CyberAgent Inc.",/store/apps/developer?id=CyberAgent+Inc.,SOCIAL,True,0.0,57741,2.68561339378357
"ANT+ Plugins Service",ANT+,/store/apps/developer?id=ANT%2B,HEALTH_AND_FITNESS,True,0.0,55427,3.14447832107544
"Wi-Fi password reminder","Владимир Тимофеев",/store/apps/dev?id=5721804372984655846,TOOLS,True,0.0,54775,3.25111818313599
Clarovideo,CLARO,/store/apps/developer?id=CLARO,ENTERTAINMENT,True,0.0,51947,3.36546874046326
"Storm Live Wallpaper","Pro Live Wallpapers",/store/apps/developer?id=Pro+Live+Wallpapers,PERSONALIZATION,True,0.0,51515,3.47836542129517
"Body Scanner Free Prank","Kar Mobile Apps",/store/apps/developer?id=Kar+Mobile+Apps,ENTERTAINMENT,True,0.0,51199,3.42288756370544
myTV,tvb.com,/store/apps/developer?id=tvb.com,ENTERTAINMENT,True,0.0,51173,3.06275534629822
DialCall,"Mamoru Tokashiki",/store/apps/developer?id=Mamoru+Tokashiki,LIBRARIES_AND_DEMO,True,0.0,51122,2.72348475456238
"Google Korean Input","Google Inc.",/store/apps/dev?id=5700313618786177705,TOOLS,True,0.0,49526,3.41622161865234
"Domino's Pizza India","Jubilant FoodWorks Limited",/store/apps/developer?id=Jubilant+FoodWorks+Limited,LIFESTYLE,True,0.0,48882,3.40675497055054
"Screen Capture Shortcut Free",tomorrowkey,/store/apps/developer?id=tomorrowkey,TOOLS,True,0.0,47767,3.4924795627594
"Speed Gun","Smart Tools co.",/store/apps/dev?id=8538762079538549051,TOOLS,True,0.0,46519,3.45572781562805
"Mobile Learn™","Blackboard Inc.",/store/apps/developer?id=Blackboard+Inc.,EDUCATION,True,0.0,46307,3.13891839981079
"Move to iOS","Apple Inc.",/store/apps/developer?id=Apple+Inc.,TOOLS,True,0.0,46095,2.0785551071167
"OB Pregnancy Dates Calculator","Tom Gustafson",/store/apps/developer?id=Tom+Gustafson,PRODUCTIVITY,True,0.0,45981,3.47979807853699
SkyQuote,Skycoders,/store/apps/developer?id=Skycoders,LIFESTYLE,True,0.0,45885,3.39252328872681
MYTF1,e-TF1,/store/apps/developer?id=e-TF1,ENTERTAINMENT,True,0.0,45016,2.95510482788086
"Cheat Droid ★ root only","FLX Apps",/store/apps/developer?id=FLX+Apps,TOOLS,True,0.0,44611,3.43646192550659
Atresplayer,ATRESMEDIA,/store/apps/developer?id=ATRESMEDIA,MEDIA_AND_VIDEO,True,0.0,44489,3.22814631462097
"Background Calendar (basic)","Maplekey Company",/store/apps/developer?id=Maplekey+Company,PRODUCTIVITY,True,0.0,43401,2.61310791969299
SpellIt,"Erik C. Thauvin",/store/apps/developer?id=Erik+C.+Thauvin,BOOKS_AND_REFERENCE,True,0.0,43371,2.7259259223938
"Hair Color Studio",ModiFace,/store/apps/developer?id=ModiFace,PHOTOGRAPHY,True,0.0,42140,3.34074521064758
"ウェザーニュースタッチ","Weathernews Inc.",/store/apps/developer?id=Weathernews+Inc.,WEATHER,True,0.0,41840,3.24590992927551
"ITV Player","ITV PLC",/store/apps/developer?id=ITV+PLC,ENTERTAINMENT,True,0.0,41161,3.04492115974426
"MyTIM Mobile","Telecom Italia S.p.a.",/store/apps/developer?id=Telecom+Italia+S.p.a.,TOOLS,True,0.0,39935,3.46678352355957
"Night Vision Camera Simulation",UsefullApps,/store/apps/developer?id=UsefullApps,TOOLS,True,0.0,39673,3.16225147247314
"7TV | Mediathek, TV Livestream","ProSiebenSat.1 Digital GmbH",/store/apps/dev?id=8293759417291509572,ENTERTAINMENT,True,0.0,39320,3.42225337028503
screencast,"Kastor Soft",/store/apps/developer?id=Kastor+Soft,TOOLS,True,0.0,39256,3.11944675445557
Vimeo,"Vimeo Mobile",/store/apps/developer?id=Vimeo+Mobile,ENTERTAINMENT,True,0.0,39173,3.48668718338013
"OI Update",OpenIntents,/store/apps/developer?id=OpenIntents,TOOLS,True,0.0,39171,3.25119042396545
Lifeboat+,"Lifeboat Network",/store/apps/developer?id=Lifeboat+Network,TOOLS,True,0.0,39080,3.15248203277588
"Face Off","TONUZABA ENTERTAINMENT",/store/apps/dev?id=8916436038642286022,ENTERTAINMENT,True,0.0,38933,3.47740983963013
"NBC Sports Live Extra","NBCUniversal Media, LLC","/store/apps/developer?id=NBCUniversal+Media,+LLC",SPORTS,True,0.0,38877,2.74511933326721
"Wise Cards Free - Flashcards","Phyrum Tea",/store/apps/developer?id=Phyrum+Tea,EDUCATION,True,0.0,38726,3.36734700202942
"코레일톡",KORAIL,/store/apps/developer?id=KORAIL,TRAVEL_AND_LOCAL,True,0.0,37963,3.40312433242798
"Video Edit + (Movie Maker)",w6studio,/store/apps/developer?id=w6studio,PHOTOGRAPHY,True,0.0,37852,3.48245787620544
"Avea Online İşlemler","Avea Iletisim Hizmetleri A.S.",/store/apps/developer?id=Avea+Iletisim+Hizmetleri+A.S.,PRODUCTIVITY,True,0.0,36936,3.4456627368927
"Mods - Minecraft PE","Wizzed Media",/store/apps/developer?id=Wizzed+Media,NEWS_AND_MAGAZINES,True,0.0,36509,3.02333664894104
"Prip - Rádio Nextel","Nextel International (Services) Ltd.",/store/apps/developer?id=Nextel+International+(Services)+Ltd.,COMMUNICATION,True,0.0,36458,3.41601300239563
"Verizon Tones","Verizon - VZ",/store/apps/developer?id=Verizon+-+VZ,ENTERTAINMENT,True,0.0,36164,2.95616126060486
"Movie Maker - Video Editor","KK Emoji Keyboard Studio",/store/apps/developer?id=KK+Emoji+Keyboard+Studio,MEDIA_AND_VIDEO,True,0.0,36049,3.01861357688904
"niconico - Japan's biggest UGM","株式会社ドワンゴ",/store/apps/developer?id=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%89%E3%83%AF%E3%83%B3%E3%82%B4,MEDIA_AND_VIDEO,True,0.0,35778,3.44588851928711
"DS download","Synology Inc.",/store/apps/developer?id=Synology+Inc.,TOOLS,True,0.0,35264,3.36981058120728
"Sky Go",BSkyB,/store/apps/developer?id=BSkyB,ENTERTAINMENT,True,0.0,35155,3.04824352264404
"Mi Fit","Xiaomi Technology",/store/apps/developer?id=Xiaomi+Technology,HEALTH_AND_FITNESS,True,0.0,34672,3.46218848228455
"FirePin Trip Tracker","jTribe US",/store/apps/developer?id=jTribe+US,TRAVEL_AND_LOCAL,True,0.0,34337,3.12790703773499
aBMI,gasolin,/store/apps/developer?id=gasolin,HEALTH_AND_FITNESS,True,0.0,34154,3.07207202911377
"Rai TV","RAI Radiotelevisione Italiana S.p.A.",/store/apps/developer?id=RAI+Radiotelevisione+Italiana+S.p.A.,ENTERTAINMENT,True,0.0,34132,3.39605069160461
"OI News Reader",OpenIntents,/store/apps/developer?id=OpenIntents,NEWS_AND_MAGAZINES,True,0.0,34048,3.4053156375885
"Visage Lab – face retouch","VicMan  LLC",/store/apps/dev?id=6017800222101031429,PHOTOGRAPHY,True,0.0,33929,3.44873118400574
"All 4","Channel 4 Television Corporation",/store/apps/developer?id=Channel+4+Television+Corporation,ENTERTAINMENT,True,0.0,33788,2.85719776153564
FireChat,"Open Garden",/store/apps/developer?id=Open+Garden,SOCIAL,True,0.0,33760,3.46134471893311
"Garmin Connect™ Mobile",Garmin,/store/apps/developer?id=Garmin,HEALTH_AND_FITNESS,True,0.0,33327,3.37285089492798
"TV d'Orange","Orange SA",/store/apps/developer?id=Orange+SA,ENTERTAINMENT,True,0.0,33198,3.4434769153595
mitele,"Mediaset España",/store/apps/developer?id=Mediaset+Espa%C3%B1a,ENTERTAINMENT,True,0.0,33125,3.31891322135925
"Mp3 Music Downloader",wingroup,/store/apps/developer?id=wingroup,MUSIC_AND_AUDIO,True,0.0,31988,2.54092168807983
GpsMail,"moro's shop","/store/apps/developer?id=moro's+shop",COMMUNICATION,True,0.0,31788,3.11320757865906
"SamyGo Remote","Tom Quist",/store/apps/developer?id=Tom+Quist,TOOLS,True,0.0,31545,3.44567394256592
"Thermal Camera",Fingersoft,/store/apps/developer?id=Fingersoft,PHOTOGRAPHY,True,0.0,31022,3.37202620506287
"Langtolang Dictionary","Baris Efe",/store/apps/developer?id=Baris+Efe,TRAVEL_AND_LOCAL,True,0.0,30646,2.87106919288635
"Rec. (Screen Recorder)",SPECTRL,/store/apps/developer?id=SPECTRL,MEDIA_AND_VIDEO,True,0.0,30532,3.31632375717163
"Apple Daily App","Next Mobile Limited",/store/apps/developer?id=Next+Mobile+Limited,NEWS_AND_MAGAZINES,True,0.0,30191,3.43786668777466
"WATCH ABC","ABC Digital",/store/apps/developer?id=ABC+Digital,ENTERTAINMENT,True,0.0,30097,2.95046019554138
"MEU TIM","TIM Brasil",/store/apps/developer?id=TIM+Brasil,TOOLS,True,0.0,29765,2.7673442363739
"Smart Distance","Smart Tools co.",/store/apps/dev?id=8538762079538549051,TOOLS,True,0.0,29635,3.46823024749756
"Zinio: 5000+ Digital Magazines",Zinio,/store/apps/developer?id=Zinio,NEWS_AND_MAGAZINES,True,0.0,28984,3.43672370910645
"RTL NOW","RTL interactive GmbH",/store/apps/dev?id=8810227260666285517,MEDIA_AND_VIDEO,True,0.0,28972,3.10558462142944
Mediaset,"RTI Spa",/store/apps/developer?id=RTI+Spa,ENTERTAINMENT,True,0.0,28620,3.25674343109131
"엠넷(Mnet)","CJ E&ampM",/store/apps/developer?id=CJ+E%26M,MUSIC_AND_AUDIO,True,0.0,28583,3.36390376091003
"Mo PTT","Mottx Co., Ltd.","/store/apps/developer?id=Mottx+Co.,+Ltd.",SOCIAL,True,0.0,28455,3.28750658035278
"mixi 趣味のコミュニティ","mixi, Inc.",/store/apps/dev?id=6810769518504152980,SOCIAL,True,0.0,28246,3.25569605827332
"遠通電收ETC","遠通電收",/store/apps/developer?id=%E9%81%A0%E9%80%9A%E9%9B%BB%E6%94%B6,TRANSPORTATION,True,0.0,28218,2.19859671592712
"МТС Сервис","MTS PJSC",/store/apps/developer?id=MTS+PJSC,COMMUNICATION,True,0.0,28199,3.44651341438293
"Mi Telcel","Telcel, Radiomovil Dipsa S.A. de C.V.","/store/apps/developer?id=Telcel,+Radiomovil+Dipsa+S.A.+de+C.V.",TOOLS,True,0.0,28197,3.39677977561951
"웹소설 조아라","조아라",/store/apps/developer?id=%EC%A1%B0%EC%95%84%EB%9D%BC,ENTERTAINMENT,True,0.0,28104,1.95495307445526
"Mood Scanner","Mister Borken",/store/apps/developer?id=Mister+Borken,ENTERTAINMENT,True,0.0,27989,3.35268688201904
"GREE (グリー)","GREE, Inc.","/store/apps/developer?id=GREE,+Inc.",SOCIAL,True,0.0,26913,2.65560173988342
"TV8 Yan Ekran",TV8,/store/apps/developer?id=TV8,ENTERTAINMENT,True,0.0,26595,3.22605752944946
"TWC TV®","Time Warner Cable",/store/apps/developer?id=Time+Warner+Cable,ENTERTAINMENT,True,0.0,26550,3.43762707710266
"Too Many Items FREE",KolaJp,/store/apps/developer?id=KolaJp,TOOLS,True,0.0,26523,3.11518311500549
"The Sims Magazine",Dialect,/store/apps/developer?id=Dialect,ENTERTAINMENT,True,0.0,26058,2.99850344657898
"AT&T Navigator: Maps, Traffic","Telenav, Inc.","/store/apps/developer?id=Telenav,+Inc.",TRAVEL_AND_LOCAL,True,0.0,26044,3.40220403671265
"Meta, dé Magister leerlingapp!","SchoolMaster B.V.",/store/apps/developer?id=SchoolMaster+B.V.,EDUCATION,True,0.0,25504,3.37407374382019
"Mobile ISP Service","VP Inc",/store/apps/developer?id=VP+Inc,FINANCE,True,0.0,25202,3.3955671787262
"TV Guide Mobile","TV Guide",/store/apps/developer?id=TV+Guide,ENTERTAINMENT,True,0.0,25084,3.47691750526428
"RTL XL","CLT-UFA NL",/store/apps/developer?id=CLT-UFA+NL,MEDIA_AND_VIDEO,True,0.0,25049,2.68841338157654
"XFINITY TV Remote","Comcast Interactive Media",/store/apps/developer?id=Comcast+Interactive+Media,ENTERTAINMENT,True,0.0,24577,3.2635498046875
"Hack App Data",SteelWorks,/store/apps/developer?id=SteelWorks,TOOLS,True,0.0,24350,2.97466111183167
"Maps - Minecraft PE","Wizzed Media",/store/apps/developer?id=Wizzed+Media,NEWS_AND_MAGAZINES,True,0.0,24333,3.1459333896637
"Thermometer Free",baldinio,/store/apps/developer?id=baldinio,TOOLS,True,0.0,24205,3.49436068534851
"gbaCalc Lite Decimal Calc",GBizApps.com,/store/apps/developer?id=GBizApps.com,PRODUCTIVITY,True,0.0,24139,3.35333323478699
Hockey,SpeedyMarks,/store/apps/developer?id=SpeedyMarks,SPORTS,True,0.0,23852,2.98586583137512
"Dog Whistler",Mobeezio,/store/apps/developer?id=Mobeezio,TOOLS,True,0.0,23748,3.15840768814087
"BILD App: Nachrichten und News","Axel Springer SE",/store/apps/developer?id=Axel+Springer+SE,NEWS_AND_MAGAZINES,True,0.0,23239,3.09824419021606
"Movie Maker :Best Video Studio","Best Cool Apps &amp Games",/store/apps/developer?id=Best+Cool+Apps+%26+Games,MEDIA_AND_VIDEO,True,0.0,23156,3.39151835441589
"Root all devices","HEXAMOB S.L.",/store/apps/dev?id=7930594302666456662,TOOLS,True,0.0,22996,3.26495909690857
"Get Video",Intee,/store/apps/developer?id=Intee,MEDIA_AND_VIDEO,True,0.0,22813,3.24586868286133
"PepperTap - Online Grocery",PepperTap,/store/apps/developer?id=PepperTap,SHOPPING,True,0.0,22759,3.43894720077515
"RTL INSIDE","RTL interactive GmbH",/store/apps/dev?id=8810227260666285517,ENTERTAINMENT,True,0.0,22725,3.40004396438599
"My EE",EE,/store/apps/developer?id=EE,TOOLS,True,0.0,22700,2.90039658546448
"TF: Fast Light","Nikolay Ananiev",/store/apps/developer?id=Nikolay+Ananiev,PRODUCTIVITY,True,0.0,22435,3.24724769592285
"Ryanair - Cheapest Fares","Ryanair Ltd.",/store/apps/developer?id=Ryanair+Ltd.,TRAVEL_AND_LOCAL,True,0.0,22393,2.93815040588379
"AT&T U-verse","AT&ampT Services, Inc.","/store/apps/developer?id=AT%26T+Services,+Inc.",ENTERTAINMENT,True,0.0,22380,3.31402254104614
"SAMSUNG TV & Remote (IR)","Samsung Electronics Co.,  Ltd.","/store/apps/developer?id=Samsung+Electronics+Co.,++Ltd.",TOOLS,True,0.0,22132,3.27367615699768
"PNC Mobile","PNC Bank, N.A.","/store/apps/developer?id=PNC+Bank,+N.A.",FINANCE,True,0.0,22107,3.45305633544922
"KB국민은행 스타뱅킹","KB국민은행",/store/apps/developer?id=KB%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89,FINANCE,True,0.0,22094,3.19254088401794
ynet,ynet,/store/apps/developer?id=ynet,NEWS_AND_MAGAZINES,True,0.0,21976,3.39628577232361
"GYAO! 無料で楽しむ動画","Yahoo Japan Corp.",/store/apps/developer?id=Yahoo+Japan+Corp.,MEDIA_AND_VIDEO,True,0.0,21591,3.2625629901886
"Windows Live Hotmail PUSH mail",Clearhub,/store/apps/developer?id=Clearhub,PRODUCTIVITY,True,0.0,21540,3.44447541236877
"Slow Motion Video","JQR APPS",/store/apps/developer?id=JQR+APPS,TOOLS,True,0.0,21452,2.85605072975159
"LG TV Remote 2011","LG Electronics, Inc.","/store/apps/developer?id=LG+Electronics,+Inc.",TOOLS,True,0.0,21144,3.47760272026062
"歌詞付き 定番音楽プレイヤー レコチョク","株式会社レコチョク",/store/apps/developer?id=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%AC%E3%82%B3%E3%83%81%E3%83%A7%E3%82%AF,MUSIC_AND_AUDIO,True,0.0,20708,3.44514203071594
"WIFI Charger Prank","You Dream It We Code It",/store/apps/developer?id=You+Dream+It+We+Code+It,TOOLS,True,0.0,20690,3.1498863697052
"Microsoft Groove","Microsoft Corporation",/store/apps/dev?id=6720847872553662727,MUSIC_AND_AUDIO,True,0.0,20611,3.48998117446899
"Change Hair Color","PIC EDITING TOOL",/store/apps/developer?id=PIC+EDITING+TOOL,PHOTOGRAPHY,True,0.0,20582,3.43061900138855
"PPTV网络电视HD","PPLive  Corporation",/store/apps/developer?id=PPLive++Corporation,MEDIA_AND_VIDEO,True,0.0,20563,3.43949413299561
"Fingerprint Lock KitKat prank","KALUM FERNANDO",/store/apps/developer?id=KALUM+FERNANDO,ENTERTAINMENT,True,0.0,20316,3.21697187423706
"Mr.& Ms. Smith","Yudo inc",/store/apps/developer?id=Yudo+inc,SOCIAL,True,0.0,20313,3.16477131843567
"CAIXA para Tablets","Caixa Econômica Federal",/store/apps/developer?id=Caixa+Econ%C3%B4mica+Federal,FINANCE,True,0.0,20234,3.29030346870422
Yo,"Life Before Us LLC",/store/apps/developer?id=Life+Before+Us+LLC,SOCIAL,True,0.0,19820,3.37926340103149
"McDonald’s Deutschland","McDonald's Deutschland Inc.","/store/apps/developer?id=McDonald's+Deutschland+Inc.",LIFESTYLE,True,0.0,19775,3.00859665870667
"테마키보드 - 1만종 무료테마 (폰테마샵 키보드 2)","Wizard Works Inc.",/store/apps/dev?id=7974963495950671172,PERSONALIZATION,True,0.0,19713,3.00030446052551
"Globosat Play – Filmes e TV",Globosat,/store/apps/developer?id=Globosat,ENTERTAINMENT,True,0.0,19324,3.42128968238831
"Visual Voice Mail","Verizon - VZ",/store/apps/developer?id=Verizon+-+VZ,COMMUNICATION,True,0.0,19225,2.81374835968018
"삼성뮤직","Samsung Electronics Co.,  Ltd.","/store/apps/developer?id=Samsung+Electronics+Co.,++Ltd.",MUSIC_AND_AUDIO,True,0.0,19164,3.23585891723633
"Okko Фильмы",Okko,/store/apps/developer?id=Okko,MEDIA_AND_VIDEO,True,0.0,19104,3.46733665466309
"搜狐视频-免费高清美剧电影视频播放器","搜狐视频",/store/apps/developer?id=%E6%90%9C%E7%8B%90%E8%A7%86%E9%A2%91,MEDIA_AND_VIDEO,True,0.0,18890,3.3546507358551
"PocketMine Server",KolaJp,/store/apps/developer?id=KolaJp,TOOLS,True,0.0,18846,3.35461115837097
"Texture Packs - Minecraft PE","Wizzed Media",/store/apps/developer?id=Wizzed+Media,NEWS_AND_MAGAZINES,True,0.0,18764,3.03965044021606
"Recover Wifi Password",FreeApps4all,/store/apps/developer?id=FreeApps4all,TOOLS,True,0.0,18737,3.33463191986084
"Screenshot Free","Wise Shark Software",/store/apps/developer?id=Wise+Shark+Software,TOOLS,True,0.0,18487,3.14339804649353
"LINE MUSIC（ラインミュージック）","LINE MUSIC",/store/apps/developer?id=LINE+MUSIC,MUSIC_AND_AUDIO,True,0.0,18346,3.39932417869568
"Mi Orange","Orange Spain",/store/apps/developer?id=Orange+Spain,TOOLS,True,0.0,18280,3.35694742202759
"HTC Camera","HTC Corporation",/store/apps/dev?id=5004076646959370987,PHOTOGRAPHY,True,0.0,18266,3.41459536552429
"OWA for Android (Pre-Release)","Microsoft Corporation",/store/apps/dev?id=6720847872553662727,COMMUNICATION,True,0.0,18140,2.94812560081482
"Thuglife Video Maker",SebSob,/store/apps/developer?id=SebSob,ENTERTAINMENT,True,0.0,18111,3.42791676521301
Pass,"Sony Mobile Communications",/store/apps/developer?id=Sony+Mobile+Communications,ENTERTAINMENT,True,0.0,17990,3.28810453414917
"Money Network® Mobile App","First Data Corporation",/store/apps/developer?id=First+Data+Corporation,FINANCE,True,0.0,17960,3.33502221107483
"U+ 고객센터","LG유플러스(LG Uplus Corporation)",/store/apps/developer?id=LG%EC%9C%A0%ED%94%8C%EB%9F%AC%EC%8A%A4(LG+Uplus+Corporation),LIFESTYLE,True,0.0,17827,3.43621969223022
TIMmusic,"Telecom Italia S.p.a.",/store/apps/developer?id=Telecom+Italia+S.p.a.,MUSIC_AND_AUDIO,True,0.0,17506,3.44544720649719
"Slow Motion Video Player 2.0","JQR APPS",/store/apps/developer?id=JQR+APPS,TOOLS,True,0.0,17493,3.09003591537476
"How Old Do I Look Camera","Insa Softtech Studio",/store/apps/developer?id=Insa+Softtech+Studio,PHOTOGRAPHY,True,0.0,17272,3.15684342384338
"Mediaset on demand","RTI Spa",/store/apps/developer?id=RTI+Spa,MEDIA_AND_VIDEO,True,0.0,17070,3.46678376197815
Prip,"Nextel International (Services) Ltd.",/store/apps/developer?id=Nextel+International+(Services)+Ltd.,COMMUNICATION,True,0.0,17051,3.41798138618469
Trenitalia,"Trenitalia S.p.A",/store/apps/developer?id=Trenitalia+S.p.A,TRANSPORTATION,True,0.0,16618,3.49741244316101
"7digital Music Store",7digital,/store/apps/developer?id=7digital,MUSIC_AND_AUDIO,True,0.0,16590,3.41425037384033
"VakıfBank Mobil Bankacılık","VakıfBank",/store/apps/developer?id=Vak%C4%B1fBank,FINANCE,True,0.0,16503,3.4243471622467
"AT&T Messages","AT&ampT Services, Inc.","/store/apps/developer?id=AT%26T+Services,+Inc.",COMMUNICATION,True,0.0,16441,3.1749894618988
"Camera Translator",AugmReal,/store/apps/developer?id=AugmReal,TOOLS,True,0.0,16406,3.15085935592651
"Video Slow Motion Player",mnsquare,/store/apps/developer?id=mnsquare,MEDIA_AND_VIDEO,True,0.0,16350,3.02403664588928
"Voice Lie Detector Prank","ExaMobile S.A.",/store/apps/developer?id=ExaMobile+S.A.,ENTERTAINMENT,True,0.0,16309,3.27242636680603
"Meetic - La Rencontre","Meetic SA",/store/apps/developer?id=Meetic+SA,SOCIAL,True,0.0,16168,3.27900791168213
"Citrix Receiver","Citrix Systems, Inc","/store/apps/developer?id=Citrix+Systems,+Inc",BUSINESS,True,0.0,16162,3.13466668128967
NET,"NET SERVIÇOS DE COMUNICAÇÃO S/A",/store/apps/developer?id=NET+SERVI%C3%87OS+DE+COMUNICA%C3%87%C3%83O+S/A,ENTERTAINMENT,True,0.0,16145,3.30387115478516
"麥當勞鬧鐘","McDonald's Restaurants (Taiwan) Co., Ltd.","/store/apps/developer?id=McDonald's+Restaurants+(Taiwan)+Co.,+Ltd.",LIFESTYLE,True,0.0,16013,3.45794034004211
"hoppin(호핀) - 스마트폰 버전",hoppin,/store/apps/developer?id=hoppin,MEDIA_AND_VIDEO,True,0.0,15966,3.47757744789124
"티빙(tving) - 실시간TV,방송VOD,영화VOD","CJ HelloVision",/store/apps/developer?id=CJ+HelloVision,MEDIA_AND_VIDEO,True,0.0,15962,3.29235100746155
"Scorp - Watch","Scorp Inc.",/store/apps/developer?id=Scorp+Inc.,SOCIAL,True,0.0,15886,2.98432588577271
"Thermal Camera HD Effect",UsefullApps,/store/apps/developer?id=UsefullApps,ENTERTAINMENT,True,0.0,15793,3.2275059223175
SFilm,Motiwe,/store/apps/developer?id=Motiwe,MEDIA_AND_VIDEO,True,0.0,15478,3.46039533615112
MinhaClaro,"Claro Brasil",/store/apps/developer?id=Claro+Brasil,BUSINESS,True,0.0,15464,3.15002584457397
"Cydia Substrate","SaurikIT, LLC","/store/apps/developer?id=SaurikIT,+LLC",PERSONALIZATION,True,0.0,15417,2.97340607643127
"TVB fun","Television Broadcasts Limited",/store/apps/developer?id=Television+Broadcasts+Limited,ENTERTAINMENT,True,0.0,15210,2.9570677280426
"E-Okul Öğrenci - MEB","CXM SOFTWARE",/store/apps/developer?id=CXM+SOFTWARE,EDUCATION,True,0.0,15001,3.40537285804749
"Avia Media Player (Chromecast)","Videon Central, Inc.","/store/apps/developer?id=Videon+Central,+Inc.",MEDIA_AND_VIDEO,True,0.0,14966,3.22277164459229
"Word To Text",esse.vn,/store/apps/developer?id=esse.vn,TOOLS,True,0.0,14942,3.43113374710083
"Fingerprint Lockscreen Sim","Ape Widgets",/store/apps/developer?id=Ape+Widgets,ENTERTAINMENT,True,0.0,14926,3.30678009986877
"Camera 3D","Application Technology Company Limited",/store/apps/developer?id=Application+Technology+Company+Limited,PHOTOGRAPHY,True,0.0,14914,3.4610424041748
"Digiturk Play",Digiturk,/store/apps/developer?id=Digiturk,MEDIA_AND_VIDEO,True,0.0,14731,3.47973656654358
